n_robots,rep,robot_id,tick,vl,vr,error,collision,boundary,transporting,home,force,delivered,state,x,y
1,0,fb0,2790,15.0,15.0,0,0,0,0,0,0,2,SEARCH,-0.89,-0.5
1,0,fb0,2800,-2.0,15.0,0,0,0,0,0,0,2,APPROACH,-0.9,-0.46
1,0,fb0,2810,3.96,15.0,0,0,0,0,0,0,2,APPROACH,-0.98,-0.46
1,0,fb0,2820,7.03,15.0,0,0,0,0,0,0,2,APPROACH,-1.04,-0.54
1,0,fb0,2830,15.0,0.53,0,0,0,1,0,0,2,TRANSPORT,-1.07,-0.63
1,0,fb0,2840,15.0,8.32,0,0,0,1,0,0,2,TRANSPORT,-1.15,-0.67
1,0,fb0,2850,-8.78,15.0,0,0,0,0,0,0,2,APPROACH,-1.26,-0.67
1,0,fb0,2860,0.78,15.0,0,0,0,0,0,0,2,APPROACH,-1.29,-0.71
1,0,fb0,2870,5.43,15.0,0,0,0,0,0,0,2,APPROACH,-1.26,-0.79
1,0,fb0,2880,7.86,15.0,0,0,0,0,0,0,2,APPROACH,-1.16,-0.84
1,0,fb0,2890,3.24,15.0,0,0,0,1,0,1,2,TRANSPORT,-1.09,-0.82
1,0,fb0,2900,3.79,15.0,0,0,0,1,0,0,2,TRANSPORT,-1.05,-0.74
1,0,fb0,2910,10.42,15.0,0,0,0,1,0,0,2,TRANSPORT,-1.08,-0.65
1,0,fb0,2920,15.0,-8.09,0,0,0,0,0,0,2,APPROACH,-1.18,-0.56
1,0,fb0,2930,15.0,1.06,0,0,0,0,0,0,2,APPROACH,-1.18,-0.51
1,0,fb0,2940,15.0,5.5,0,0,0,0,0,0,2,APPROACH,-1.1,-0.46
1,0,fb0,2950,-7.02,15.0,0,0,0,1,0,1,2,TRANSPORT,-0.99,-0.48
1,0,fb0,2960,4.71,15.0,0,0,0,1,0,0,2,TRANSPORT,-0.93,-0.47
1,0,fb0,2970,5.22,15.0,0,0,0,1,0,0,2,TRANSPORT,-0.88,-0.39
1,0,fb0,2980,15.0,-2.97,0,0,0,0,0,0,2,APPROACH,-0.85,-0.34
1,0,fb0,2990,15.0,3.48,0,0,0,0,0,0,2,APPROACH,-0.79,-0.37
1,0,fb0,3000,15.0,6.78,0,0,0,0,0,0,2,APPROACH,-0.75,-0.46
1,1,fb0,10,15.0,15.0,-1,0,0,0,0,0,0,SEARCH,-1.2,-1.71
1,1,fb0,20,15.0,15.0,-1,0,0,0,0,0,0,SEARCH,-1.34,-1.69
1,1,fb0,30,15.0,15.0,-1,0,0,0,0,0,0,SEARCH,-1.49,-1.66
1,1,fb0,40,15.0,15.0,0,0,0,0,0,0,0,SEARCH,-1.63,-1.62
1,1,fb0,50,15.0,-14.05,0,0,1,0,0,0,0,SEARCH,-1.78,-1.58
1,1,fb0,60,15.0,-1.43,0,0,1,0,0,0,0,SEARCH,-1.79,-1.55
1,1,fb0,70,15.0,15.0,0,0,0,0,0,0,0,SEARCH,-1.72,-1.48
1,1,fb0,80,15.0,15.0,0,0,0,0,0,0,0,SEARCH,-1.6,-1.39
1,1,fb0,90,15.0,15.0,0,0,0,0,0,0,0,SEARCH,-1.47,-1.31
1,1,fb0,100,15.0,15.0,0,0,0,0,0,0,0,SEARCH,-1.34,-1.23
1,1,fb0,110,15.0,15.0,0,0,0,0,0,0,0,SEARCH,-1.22,-1.15
1,1,fb0,120,15.0,15.0,0,0,0,0,0,0,0,SEARCH,-1.09,-1.07
1,1,fb0,130,13.2,10.8,0,0,0,0,0,0,0,APPROACH,-0.98,-1.01
1,1,fb0,140,12.43,11.57,0,0,0,0,0,0,0,APPROACH,-0.87,-0.97
1,1,fb0,150,12.16,11.84,0,0,0,0,0,0,0,APPROACH,-0.75,-0.94
1,1,fb0,160,12.07,11.93,0,0,0,0,0,0,0,APPROACH,-0.63,-0.91
1,1,fb0,170,12.03,11.97,0,0,0,0,0,0,0,APPROACH,-0.51,-0.88
1,1,fb0,180,-0.94,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.41,-0.86
1,1,fb0,190,3.71,15.0,0,0,0,1,0,0,0,TRANSPORT,-0.38,-0.8
1,1,fb0,200,10.89,15.0,0,0,0,1,0,0,0,TRANSPORT,-0.41,-0.69
1,1,fb0,210,15.0,-4.48,0,0,0,0,0,0,0,APPROACH,-0.46,-0.62
1,1,fb0,220,15.0,2.8,0,0,0,0,0,0,0,APPROACH,-0.42,-0.57
1,1,fb0,230,15.0,6.49,0,0,0,0,0,0,0,APPROACH,-0.32,-0.57
1,1,fb0,240,15.0,-4.31,0,0,0,1,0,1,0,TRANSPORT,-0.24,-0.63
1,1,fb0,250,15.0,0.51,0,0,0,1,0,0,0,TRANSPORT,-0.25,-0.7
1,1,fb0,260,15.0,7.59,0,0,0,1,0,0,0,TRANSPORT,-0.33,-0.74
1,1,fb0,270,15.0,15.0,0,0,0,0,0,0,0,SEARCH,-0.45,-0.72
1,1,fb0,280,-0.6,15.0,0,0,0,0,0,0,0,APPROACH,-0.51,-0.73
1,1,fb0,290,4.68,15.0,0,0,0,0,0,0,0,APPROACH,-0.51,-0.81
1,1,fb0,300,7.42,15.0,0,0,0,0,0,0,0,APPROACH,-0.45,-0.89
1,1,fb0,310,15.0,1.51,0,0,0,1,0,0,0,TRANSPORT,-0.39,-0.94
1,1,fb0,320,15.0,4.64,0,0,0,1,0,0,0,TRANSPORT,-0.41,-1.03
1,1,fb0,330,15.0,-6.09,0,0,0,0,0,0,0,APPROACH,-0.46,-1.08
1,1,fb0,340,15.0,1.99,0,0,0,0,0,0,0,APPROACH,-0.5,-1.03
1,1,fb0,350,15.0,5.99,0,0,0,0,0,0,0,APPROACH,-0.48,-0.94
1,1,fb0,360,-1.72,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.39,-0.87
1,1,fb0,370,6.4,15.0,0,0,0,1,0,0,0,TRANSPORT,-0.36,-0.8
1,1,fb0,380,9.72,15.0,0,0,0,1,0,0,0,TRANSPORT,-0.38,-0.69
1,1,fb0,390,15.0,-2.08,0,0,0,0,0,0,0,APPROACH,-0.39,-0.63
1,1,fb0,400,15.0,3.98,0,0,0,0,0,0,0,APPROACH,-0.32,-0.61
1,1,fb0,410,15.0,7.13,0,0,0,0,0,0,0,APPROACH,-0.23,-0.66
1,1,fb0,420,15.0,-0.37,0,0,0,1,0,1,0,TRANSPORT,-0.18,-0.74
1,1,fb0,430,15.0,1.59,0,0,0,1,0,1,0,TRANSPORT,-0.23,-0.81
1,1,fb0,440,15.0,6.89,0,0,0,1,0,0,0,TRANSPORT,-0.32,-0.83
1,1,fb0,450,15.0,14.31,0,0,0,1,0,0,0,TRANSPORT,-0.43,-0.77
1,1,fb0,460,-1.09,15.0,0,0,0,0,0,0,0,APPROACH,-0.5,-0.76
1,1,fb0,470,4.43,15.0,0,0,0,0,0,0,0,APPROACH,-0.53,-0.83
1,1,fb0,480,7.3,15.0,0,0,0,0,0,0,0,APPROACH,-0.5,-0.93
1,1,fb0,490,15.0,0.2,0,0,0,1,0,0,0,TRANSPORT,-0.45,-0.99
1,1,fb0,500,15.0,5.73,0,0,0,1,0,0,0,TRANSPORT,-0.48,-1.08
1,1,fb0,510,-7.21,15.0,0,0,0,0,0,0,0,APPROACH,-0.54,-1.12
1,1,fb0,520,1.44,15.0,0,0,0,0,0,0,0,APPROACH,-0.52,-1.18
1,1,fb0,530,5.65,15.0,0,0,0,0,0,0,0,APPROACH,-0.44,-1.2
1,1,fb0,540,-2.15,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.34,-1.16
1,1,fb0,550,7.32,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.3,-1.08
1,1,fb0,560,10.46,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.33,-0.96
1,1,fb0,570,12.27,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.39,-0.85
1,1,fb0,580,13.34,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.49,-0.75
1,1,fb0,590,13.97,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.6,-0.65
1,1,fb0,600,14.09,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.72,-0.57
1,1,fb0,610,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.84,-0.48
1,1,fb0,620,6.52,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.96,-0.42
1,1,fb0,630,6.39,15.0,0,0,0,1,0,0,0,TRANSPORT,-1.05,-0.41
1,1,fb0,640,15.0,8.39,0,0,0,1,0,0,0,TRANSPORT,-1.16,-0.47
1,1,fb0,650,15.0,-0.02,0,0,0,0,0,0,0,APPROACH,-1.22,-0.48
1,1,fb0,660,-7.7,15.0,0,0,0,0,0,0,0,SEARCH,-1.26,-0.41
1,1,fb0,670,3.76,14.24,0,0,0,0,0,0,0,SEARCH,-1.31,-0.37
1,1,fb0,680,15.0,15.0,0,0,0,0,0,0,0,SEARCH,-1.45,-0.37
1,1,fb0,690,15.0,15.0,0,0,0,0,0,0,0,SEARCH,-1.6,-0.37
1,1,fb0,700,15.0,15.0,0,0,0,0,0,0,0,SEARCH,-1.75,-0.36
1,1,fb0,710,-9.6,15.0,0,0,1,0,1,0,0,SEARCH,-1.78,-0.34
1,1,fb0,720,2.07,15.0,0,0,1,0,1,0,0,SEARCH,-1.82,-0.31
1,1,fb0,730,8.6,15.0,0,0,1,0,1,0,0,SEARCH,-1.87,-0.31
1,1,fb0,740,-3.6,15.0,0,0,1,0,0,0,0,SEARCH,-1.87,-0.35
1,1,fb0,750,4.72,13.28,0,0,1,0,0,0,0,SEARCH,-1.83,-0.41
1,1,fb0,760,15.0,15.0,0,0,0,0,0,0,0,SEARCH,-1.73,-0.45
1,1,fb0,770,15.0,15.0,0,0,0,0,0,0,0,SEARCH,-1.59,-0.48
1,1,fb0,780,15.0,15.0,0,0,0,0,0,0,0,SEARCH,-1.44,-0.51
1,1,fb0,790,6.13,15.0,0,0,0,0,0,0,0,APPROACH,-1.32,-0.53
1,1,fb0,800,8.92,15.0,0,0,0,0,0,0,0,APPROACH,-1.21,-0.48
1,1,fb0,810,2.82,15.0,0,0,0,1,0,1,0,TRANSPORT,-1.13,-0.39
1,1,fb0,820,7.45,15.0,0,0,0,1,0,1,0,TRANSPORT,-1.12,-0.3
1,1,fb0,830,2.84,15.0,0,0,0,1,0,0,0,TRANSPORT,-1.16,-0.2
1,1,fb0,840,8.66,15.0,0,0,0,1,0,0,0,TRANSPORT,-1.25,-0.16
1,1,fb0,850,15.0,15.0,0,0,0,0,0,0,0,SEARCH,-1.38,-0.17
1,1,fb0,860,1.3,15.0,0,0,0,0,1,0,0,SEARCH,-1.49,-0.19
1,1,fb0,870,15.0,15.0,0,0,0,0,0,0,0,SEARCH,-1.52,-0.28
1,1,fb0,880,15.0,15.0,0,0,0,0,0,0,0,SEARCH,-1.54,-0.43
1,1,fb0,890,15.0,15.0,0,0,0,0,0,0,0,SEARCH,-1.55,-0.58
1,1,fb0,900,-1.53,15.0,0,0,0,0,0,0,0,APPROACH,-1.55,-0.66
1,1,fb0,910,5.2,15.0,0,0,0,0,0,0,0,APPROACH,-1.47,-0.67
1,1,fb0,920,9.01,14.99,0,0,0,0,0,0,0,APPROACH,-1.38,-0.61
1,1,fb0,930,10.89,13.11,0,0,0,0,0,0,0,APPROACH,-1.31,-0.51
1,1,fb0,940,15.0,15.0,0,0,0,0,0,0,0,SEARCH,-1.26,-0.38
1,1,fb0,950,15.0,-12.99,0,0,0,0,0,0,0,SEARCH,-1.22,-0.25
1,1,fb0,960,15.0,0.6,0,0,0,0,0,0,0,SEARCH,-1.18,-0.25
1,1,fb0,970,-2.13,15.0,0,0,0,0,0,0,0,APPROACH,-1.13,-0.28
1,1,fb0,980,3.79,15.0,0,0,0,0,0,0,0,APPROACH,-1.06,-0.25
1,1,fb0,990,6.76,15.0,0,0,0,0,0,0,0,APPROACH,-1.03,-0.15
1,1,fb0,1000,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,-1.07,-0.04
1,1,fb0,1010,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,-1.15,0.07
1,1,fb0,1020,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,-1.25,0.14
1,1,fb0,1030,-15.0,-15.0,0,0,0,0,0,0,1,BACKUP,-1.24,0.15
1,1,fb0,1040,15.0,-15.0,0,0,0,0,0,0,1,TURN,-1.13,0.11
1,1,fb0,1050,15.0,-15.0,0,0,0,0,0,0,1,TURN,-1.13,0.11
1,1,fb0,1060,12.79,11.21,0,0,0,0,0,0,1,APPROACH,-1.02,0.1
1,1,fb0,1070,12.28,11.72,0,0,0,0,0,0,1,APPROACH,-0.9,0.07
1,1,fb0,1080,12.1,11.9,0,0,0,0,0,0,1,APPROACH,-0.79,0.04
1,1,fb0,1090,12.04,11.96,0,0,0,0,0,0,1,APPROACH,-0.67,0.01
1,1,fb0,1100,12.02,11.98,0,0,0,0,0,0,1,APPROACH,-0.55,-0.02
1,1,fb0,1110,15.0,15.0,0,0,0,0,0,1,1,TRANSPORT,-0.44,-0.06
1,1,fb0,1120,15.0,0.16,0,0,0,1,0,0,1,TRANSPORT,-0.39,-0.1
1,1,fb0,1130,15.0,7.93,0,0,0,1,0,0,1,TRANSPORT,-0.42,-0.19
1,1,fb0,1140,-7.31,15.0,0,0,0,0,0,0,1,APPROACH,-0.49,-0.26
1,1,fb0,1150,1.43,15.0,0,0,0,0,0,0,1,APPROACH,-0.48,-0.31
1,1,fb0,1160,5.7,15.0,0,0,0,0,0,0,1,APPROACH,-0.39,-0.34
1,1,fb0,1170,-8.62,15.0,0,0,0,1,0,1,1,TRANSPORT,-0.29,-0.3
1,1,fb0,1180,4.68,15.0,0,0,0,1,0,1,1,TRANSPORT,-0.26,-0.23
1,1,fb0,1190,1.81,15.0,0,0,0,1,0,0,1,TRANSPORT,-0.3,-0.14
1,1,fb0,1200,11.58,15.0,0,0,0,1,0,0,1,TRANSPORT,-0.4,-0.12
1,1,fb0,1210,15.0,-6.56,0,0,0,0,0,0,1,APPROACH,-0.52,-0.12
1,1,fb0,1220,15.0,1.75,0,0,0,0,0,0,1,APPROACH,-0.56,-0.08
1,1,fb0,1230,15.0,5.84,0,0,0,0,0,0,1,APPROACH,-0.53,0.01
1,1,fb0,1240,-4.04,15.0,0,0,0,1,0,0,1,TRANSPORT,-0.44,0.07
1,1,fb0,1250,5.35,15.0,0,0,0,1,0,0,1,TRANSPORT,-0.41,0.13
1,1,fb0,1260,3.75,14.25,0,0,0,0,0,0,1,SEARCH,-0.44,0.23
1,1,fb0,1270,15.0,1.78,0,0,0,0,0,0,1,APPROACH,-0.46,0.3
1,1,fb0,1280,15.0,5.7,0,0,0,0,0,0,1,APPROACH,-0.39,0.36
1,1,fb0,1290,-3.84,15.0,0,0,0,1,0,0,1,TRANSPORT,-0.31,0.38
1,1,fb0,1300,3.82,15.0,0,0,0,1,0,1,1,TRANSPORT,-0.26,0.45
1,1,fb0,1310,0.99,15.0,0,0,0,1,0,1,1,TRANSPORT,-0.28,0.54
1,1,fb0,1320,7.08,15.0,0,0,0,1,0,0,1,TRANSPORT,-0.36,0.58
1,1,fb0,1330,13.8,15.0,0,0,0,1,0,0,1,TRANSPORT,-0.49,0.55
1,1,fb0,1340,15.0,-1.27,0,0,0,0,0,0,1,APPROACH,-0.55,0.56
1,1,fb0,1350,15.0,4.37,0,0,0,0,0,0,1,APPROACH,-0.57,0.63
1,1,fb0,1360,15.0,7.3,0,0,0,0,0,0,1,APPROACH,-0.51,0.72
1,1,fb0,1370,-1.15,15.0,0,0,0,1,0,0,1,TRANSPORT,-0.44,0.77
1,1,fb0,1380,4.59,15.0,0,0,0,1,0,0,1,TRANSPORT,-0.44,0.85
1,1,fb0,1390,-9.83,15.0,0,0,0,0,0,0,1,APPROACH,-0.5,0.92
1,1,fb0,1400,0.28,15.0,0,0,0,0,0,0,1,APPROACH,-0.54,0.9
1,1,fb0,1410,5.14,15.0,0,0,0,0,0,0,1,APPROACH,-0.54,0.81
1,1,fb0,1420,7.67,15.0,0,0,0,0,0,0,1,APPROACH,-0.47,0.73
1,1,fb0,1430,15.0,3.39,0,0,0,1,0,0,1,TRANSPORT,-0.41,0.68
1,1,fb0,1440,15.0,9.32,0,0,0,1,0,0,1,TRANSPORT,-0.41,0.57
1,1,fb0,1450,-5.07,15.0,0,0,0,0,0,0,1,APPROACH,-0.44,0.5
1,1,fb0,1460,13.9,10.1,0,0,0,0,0,0,1,APPROACH,-0.38,0.45
1,1,fb0,1470,15.0,-2.09,0,0,0,1,0,1,1,TRANSPORT,-0.28,0.39
1,1,fb0,1480,15.0,2.43,0,0,0,1,0,0,1,TRANSPORT,-0.26,0.32
1,1,fb0,1490,15.0,7.95,0,0,0,1,0,0,1,TRANSPORT,-0.31,0.25
1,1,fb0,1500,-4.08,15.0,0,0,0,0,0,0,1,APPROACH,-0.41,0.2
1,1,fb0,1510,2.52,15.0,0,0,0,0,0,0,1,APPROACH,-0.46,0.15
1,1,fb0,1520,5.6,15.0,0,0,0,0,0,0,1,APPROACH,-0.44,0.06
1,1,fb0,1530,15.0,0.66,0,0,0,1,0,0,1,TRANSPORT,-0.38,-0.01
1,1,fb0,1540,15.0,7.0,0,0,0,1,0,0,1,TRANSPORT,-0.39,-0.1
1,1,fb0,1550,-6.51,15.0,0,0,0,0,0,0,1,APPROACH,-0.43,-0.17
1,1,fb0,1560,1.76,15.0,0,0,0,0,0,0,1,APPROACH,-0.39,-0.21
1,1,fb0,1570,5.83,15.0,0,0,0,0,0,0,1,APPROACH,-0.3,-0.21
1,1,fb0,1580,-3.19,15.0,0,0,0,1,0,1,1,TRANSPORT,-0.22,-0.14
1,1,fb0,1590,5.89,15.0,0,0,0,1,0,1,1,TRANSPORT,-0.22,-0.06
1,1,fb0,1600,3.35,15.0,0,0,0,1,0,0,1,TRANSPORT,-0.29,0.01
1,1,fb0,1610,7.66,15.0,0,0,0,1,0,0,1,TRANSPORT,-0.38,0.03
1,1,fb0,1620,3.76,14.24,0,0,0,0,0,0,1,SEARCH,-0.51,-0.03
1,1,fb0,1630,15.0,-0.1,0,0,0,0,0,0,1,APPROACH,-0.56,-0.02
1,1,fb0,1640,15.0,4.82,0,0,0,0,0,0,1,APPROACH,-0.59,0.06
1,1,fb0,1650,15.0,15.0,0,0,0,0,0,1,1,TRANSPORT,-0.55,0.15
1,1,fb0,1660,4.43,15.0,0,0,0,1,0,0,1,TRANSPORT,-0.52,0.22
1,1,fb0,1670,7.99,15.0,0,0,0,1,0,0,1,TRANSPORT,-0.57,0.32
1,1,fb0,1680,15.0,-3.34,0,0,0,0,0,0,1,APPROACH,-0.61,0.36
1,1,fb0,1690,15.0,3.33,0,0,0,0,0,0,1,APPROACH,-0.56,0.42
1,1,fb0,1700,15.0,6.74,0,0,0,0,0,0,1,APPROACH,-0.46,0.41
1,1,fb0,1710,15.0,1.01,0,0,0,1,0,1,1,TRANSPORT,-0.39,0.35
1,1,fb0,1720,15.0,6.62,0,0,0,1,0,1,1,TRANSPORT,-0.38,0.26
1,1,fb0,1730,15.0,2.04,0,0,0,1,0,0,1,TRANSPORT,-0.44,0.18
1,1,fb0,1740,15.0,12.55,0,0,0,1,0,0,1,TRANSPORT,-0.55,0.17
1,1,fb0,1750,-6.24,15.0,0,0,0,0,0,0,1,APPROACH,-0.67,0.19
1,1,fb0,1760,1.9,15.0,0,0,0,0,0,0,1,APPROACH,-0.71,0.15
1,1,fb0,1770,5.92,15.0,0,0,0,0,0,0,1,APPROACH,-0.69,0.06
1,1,fb0,1780,15.0,-3.58,0,0,0,1,0,0,1,TRANSPORT,-0.61,-0.01
1,1,fb0,1790,15.0,5.59,0,0,0,1,0,0,1,TRANSPORT,-0.58,-0.08
1,1,fb0,1800,10.05,7.95,0,0,0,0,0,0,1,SEARCH,-0.62,-0.18
1,1,fb0,1810,-1.71,15.0,0,0,0,0,0,0,1,APPROACH,-0.62,-0.22
1,1,fb0,1820,4.07,15.0,0,0,0,0,0,0,1,APPROACH,-0.55,-0.25
1,1,fb0,1830,7.03,15.0,0,0,0,0,0,0,1,APPROACH,-0.46,-0.21
1,1,fb0,1840,3.6,15.0,0,0,0,1,0,1,1,TRANSPORT,-0.42,-0.13
1,1,fb0,1850,8.25,15.0,0,0,0,1,0,1,1,TRANSPORT,-0.46,-0.03
1,1,fb0,1860,4.82,15.0,0,0,0,1,0,1,1,TRANSPORT,-0.55,0.04
1,1,fb0,1870,6.54,15.0,0,0,0,1,0,0,1,TRANSPORT,-0.64,0.05
1,1,fb0,1880,15.0,11.92,0,0,0,1,0,0,1,TRANSPORT,-0.75,-0.03
1,1,fb0,1890,15.0,-1.33,0,0,0,0,0,0,1,APPROACH,-0.81,-0.05
1,1,fb0,1900,15.0,4.23,0,0,0,0,0,0,1,APPROACH,-0.86,0.01
1,1,fb0,1910,15.0,7.06,0,0,0,0,0,0,1,APPROACH,-0.85,0.11
1,1,fb0,1920,2.58,15.0,0,0,0,1,0,0,1,TRANSPORT,-0.82,0.19
1,1,fb0,1930,8.26,15.0,0,0,0,1,0,0,1,TRANSPORT,-0.87,0.28
1,1,fb0,1940,15.0,-5.2,0,0,0,0,0,0,1,APPROACH,-0.93,0.33
1,1,fb0,1950,15.0,2.43,0,0,0,0,0,0,1,APPROACH,-0.91,0.39
1,1,fb0,1960,15.0,6.25,0,0,0,0,0,0,1,APPROACH,-0.82,0.41
1,1,fb0,1970,15.0,-0.68,0,0,0,1,0,1,1,TRANSPORT,-0.72,0.37
1,1,fb0,1980,15.0,5.84,0,0,0,1,0,1,1,TRANSPORT,-0.7,0.29
1,1,fb0,1990,15.0,3.03,0,0,0,1,0,0,1,TRANSPORT,-0.74,0.21
1,1,fb0,2000,15.0,12.67,0,0,0,1,0,0,1,TRANSPORT,-0.84,0.18
1,1,fb0,2010,-5.73,15.0,0,0,0,0,0,0,1,APPROACH,-0.95,0.18
1,1,fb0,2020,2.11,15.0,0,0,0,0,0,0,1,APPROACH,-0.98,0.12
1,1,fb0,2030,5.98,15.0,0,0,0,0,0,0,1,APPROACH,-0.94,0.04
1,1,fb0,2040,15.0,-3.07,0,0,0,1,0,0,1,TRANSPORT,-0.85,-0.01
1,1,fb0,2050,15.0,5.34,0,0,0,1,0,0,1,TRANSPORT,-0.82,-0.08
1,1,fb0,2060,-12.71,15.0,0,0,0,0,0,0,1,APPROACH,-0.85,-0.18
1,1,fb0,2070,-1.18,15.0,0,0,0,0,0,0,1,APPROACH,-0.84,-0.22
1,1,fb0,2080,4.34,15.0,0,0,0,0,0,0,1,APPROACH,-0.76,-0.23
1,1,fb0,2090,7.17,15.0,0,0,0,0,0,0,1,APPROACH,-0.68,-0.17
1,1,fb0,2100,4.78,15.0,0,0,0,1,0,1,1,TRANSPORT,-0.66,-0.08
1,1,fb0,2110,8.81,15.0,0,0,0,1,0,1,1,TRANSPORT,-0.71,0.01
1,1,fb0,2120,11.12,15.0,0,0,0,1,0,1,1,TRANSPORT,-0.81,0.08
1,1,fb0,2130,9.7,15.0,0,0,0,1,0,1,1,TRANSPORT,-0.94,0.12
1,1,fb0,2140,3.16,15.0,0,0,0,1,0,0,1,TRANSPORT,-1.04,0.11
1,1,fb0,2150,15.0,11.87,0,0,0,1,0,0,1,TRANSPORT,-1.12,0.02
1,1,fb0,2160,15.0,15.0,0,0,0,0,0,0,1,SEARCH,-1.2,-0.08
1,1,fb0,2170,15.0,15.0,0,0,0,0,0,0,1,SEARCH,-1.29,-0.19
1,1,fb0,2180,15.0,15.0,0,0,0,0,0,0,1,SEARCH,-1.38,-0.31
1,1,fb0,2190,15.0,15.0,0,0,0,0,0,0,1,SEARCH,-1.48,-0.43
1,1,fb0,2200,15.0,15.0,0,0,0,0,0,0,1,SEARCH,-1.57,-0.54
1,1,fb0,2210,15.0,15.0,0,0,0,0,0,0,1,SEARCH,-1.67,-0.66
1,1,fb0,2220,15.0,15.0,0,0,0,0,0,0,1,SEARCH,-1.75,-0.79
1,1,fb0,2230,-0.41,15.0,0,0,1,0,0,0,1,SEARCH,-1.77,-0.86
1,1,fb0,2240,15.0,15.0,0,0,0,0,0,0,1,SEARCH,-1.69,-0.96
1,1,fb0,2250,15.0,15.0,0,0,0,0,0,0,1,SEARCH,-1.59,-1.07
1,1,fb0,2260,15.0,15.0,0,0,0,0,0,0,1,SEARCH,-1.49,-1.18
1,1,fb0,2270,15.0,15.0,0,0,0,0,0,0,1,SEARCH,-1.39,-1.29
1,1,fb0,2280,15.0,15.0,0,0,0,0,0,0,1,SEARCH,-1.29,-1.4
1,1,fb0,2290,15.0,15.0,0,0,0,0,0,0,1,SEARCH,-1.19,-1.52
1,1,fb0,2300,15.0,15.0,0,0,0,0,0,0,1,SEARCH,-1.09,-1.63
1,1,fb0,2310,15.0,15.0,0,0,0,0,0,0,1,SEARCH,-0.99,-1.74
1,1,fb0,2320,-1.46,15.0,0,0,1,0,0,0,1,SEARCH,-0.92,-1.78
1,1,fb0,2330,15.0,15.0,0,0,0,0,0,0,1,SEARCH,-0.83,-1.7
1,1,fb0,2340,15.0,15.0,0,0,0,0,0,0,1,SEARCH,-0.72,-1.6
1,1,fb0,2350,12.59,11.41,0,0,0,0,0,0,1,APPROACH,-0.63,-1.52
1,1,fb0,2360,12.21,11.79,0,0,0,0,0,0,1,APPROACH,-0.53,-1.46
1,1,fb0,2370,12.07,11.93,0,0,0,0,0,0,1,APPROACH,-0.42,-1.4
1,1,fb0,2380,12.03,11.97,0,0,0,0,0,0,1,APPROACH,-0.32,-1.33
1,1,fb0,2390,12.01,11.99,0,0,0,0,0,0,1,APPROACH,-0.21,-1.27
1,1,fb0,2400,12.01,11.99,0,0,0,0,0,0,1,APPROACH,-0.11,-1.21
1,1,fb0,2410,1.06,15.0,0,0,0,1,0,1,1,TRANSPORT,-0.03,-1.15
1,1,fb0,2420,5.71,15.0,0,0,0,1,0,0,1,TRANSPORT,-0.03,-1.07
1,1,fb0,2430,12.99,15.0,0,0,0,1,0,0,1,TRANSPORT,-0.11,-0.98
1,1,fb0,2440,15.0,-2.11,0,0,0,0,0,0,1,APPROACH,-0.15,-0.92
1,1,fb0,2450,15.0,3.92,0,0,0,0,0,0,1,APPROACH,-0.1,-0.86
1,1,fb0,2460,15.0,7.04,0,0,0,0,0,0,1,APPROACH,-0.0,-0.86
1,1,fb0,2470,-0.77,15.0,0,0,0,1,0,0,1,TRANSPORT,0.08,-0.89
1,1,fb0,2480,5.13,15.0,0,0,0,1,0,0,1,TRANSPORT,0.15,-0.84
1,1,fb0,2490,2.22,15.0,0,0,0,1,0,0,1,TRANSPORT,0.17,-0.75
1,1,fb0,2500,11.38,15.0,0,0,0,1,0,0,1,TRANSPORT,0.1,-0.67
1,1,fb0,2510,15.0,-6.1,0,0,0,0,0,0,1,APPROACH,0.01,-0.61
1,1,fb0,2520,15.0,1.99,0,0,0,0,0,0,1,APPROACH,0.02,-0.55
1,1,fb0,2530,15.0,6.01,0,0,0,0,0,0,1,APPROACH,0.1,-0.5
1,1,fb0,2540,-5.69,15.0,0,0,0,1,0,0,1,TRANSPORT,0.2,-0.51
1,1,fb0,2550,4.34,15.0,0,0,0,1,0,1,1,TRANSPORT,0.27,-0.49
1,1,fb0,2560,3.71,15.0,0,0,0,1,0,0,1,TRANSPORT,0.29,-0.4
1,1,fb0,2570,10.24,15.0,0,0,0,1,0,0,1,TRANSPORT,0.23,-0.31
1,1,fb0,2580,15.0,-3.63,0,0,0,0,0,0,1,APPROACH,0.19,-0.26
1,1,fb0,2590,5.01,15.0,0,0,0,0,0,0,1,APPROACH,0.21,-0.18
1,1,fb0,2600,15.0,15.0,0,0,0,0,0,1,1,TRANSPORT,0.18,-0.08
